"Age","Castor","Gagnon","Perche","Desperiers","Labelle","FFmean"
670,6.49966531679138,5.41312589553128,NA,NA,9.03018818753334,6.98099313328533
680,6.50806228254819,5.42158849793533,NA,NA,9.04069853965213,6.99011644004521
690,6.51694226827959,5.43018519191642,NA,NA,9.05119889443563,6.99944211821055
700,6.52633506030407,5.43890178476138,NA,NA,9.06166424546238,7.00896703017594
710,6.5362218755957,5.44773620655981,NA,NA,9.07206924470715,7.01867577562088
720,6.54659084569047,5.45668630385812,NA,NA,9.08239415350235,7.02855710101698
730,6.55744265413043,5.46575040198826,NA,NA,9.09260975247162,7.03860093619677
740,6.56877726356187,5.47493032252192,NA,NA,9.10268205323932,7.04879654644103
750,6.58059391576573,5.48422715815137,NA,NA,9.11260136035236,7.05914081142315
760,6.59291537140227,5.49362962099344,NA,NA,9.12233657323669,7.06962718854413
770,6.60573992969221,5.50313510724845,NA,NA,9.13184234120802,7.08023912604956
780,6.61904551957815,5.51274092870668,NA,NA,9.1411164538092,7.09096763403134
790,6.63282199545213,5.52244508954408,NA,NA,9.15013088680117,7.10179932393246
800,6.64706485292955,5.53224939826547,NA,NA,9.15883737098504,7.11271720739335
810,6.66176890178039,5.5421504358035,NA,NA,9.1672249059421,7.123714747842
820,6.67692975918516,5.55213952588878,NA,NA,9.17527919833262,7.13478282780219
830,6.69257439068196,5.56221355218948,NA,NA,9.18295211994236,7.14591335427127
840,6.70867418910371,5.5723693236088,NA,NA,9.19021461845073,7.15708604372108
850,6.72520600057789,5.58260441559785,NA,NA,9.19707404019663,7.16829481879079
860,6.74216122335948,5.59292005714637,NA,NA,9.20348554419007,7.17952227489864
870,6.75953065997831,5.60330967607416,NA,NA,9.20939303872731,7.19074445825993
880,6.77730453580404,5.61376678182052,NA,NA,9.21483029157094,7.20196720306517
890,6.79548672817583,5.6242878371386,NA,NA,9.21975764416293,7.21317740315912
900,6.81407374603783,5.63486925132028,NA,NA,9.22410337253892,7.22434878996568
910,6.83303749060581,5.64550811965296,NA,NA,9.22790548408822,7.23548369811566
920,6.85235859297825,5.65620452037266,NA,NA,9.23113974778117,7.24656762037736
930,6.87202458091626,5.66695046977152,NA,NA,9.23374028469461,7.2575717784608
940,6.89202254479239,5.67774111106413,NA,NA,9.23571761375687,7.2684937565378
950,6.91233916245245,5.68857265019673,NA,NA,9.23707808798454,7.27932996687791
960,6.93298123411588,5.69944127181143,NA,NA,9.23776469420016,7.29006240004249
970,6.95392383537838,5.71034361104124,NA,NA,9.23775319554628,7.30067354732197
980,6.97514110013461,5.72127808801266,NA,NA,9.23708589240486,7.31116836018404
990,6.99661695858965,5.73223728977752,NA,NA,9.23571729213363,7.3215238468336
1000,7.01833634795356,5.74321735189972,NA,NA,9.23358276288474,7.33171215424601
1010,7.0402839616089,5.75421444944031,NA,NA,9.23076025463832,7.34175288856251
1020,7.06244889545652,5.7652247940971,NA,NA,9.22721571749225,7.35162980234863
1030,7.0848222599141,5.77624471538929,NA,NA,9.22287214207695,7.36131303912678
1040,7.10737845095723,5.78727033288339,NA,NA,9.21780165331794,7.37081681238619
1050,7.13009638403042,5.79829711212373,NA,NA,9.21199575456096,7.38012975023837
1060,7.15295992758502,5.80932140624055,NA,NA,9.20539171878639,7.38922435087065
1070,7.17595288113846,5.82033962370302,NA,NA,9.19802082652742,7.39810444378964
1080,7.19905900226276,5.83134813483803,NA,NA,9.189913691595,7.40677360956526
1090,7.22226642427813,5.84234269799768,NA,NA,9.18102346560546,7.41521086262709
1100,7.24555611417869,5.85331910663651,NA,NA,9.17133871465816,7.42340464515779
1110,7.26890778468716,5.86427503477095,NA,NA,9.16092943937121,7.43137075294311
1120,7.29230441735836,5.87520729666819,NA,NA,9.14976555773481,7.43909242392045
1130,7.31572998467335,5.88611280337052,NA,NA,9.13779345358077,7.44654541387488
1140,7.33916857809955,5.89698824359673,NA,NA,9.1251163160658,7.45375771258736
1150,7.36260416576156,5.90782866315102,NA,NA,9.11171810690347,7.46071697860535
1160,7.38601830158183,5.91863139057423,NA,NA,9.09754159027016,7.46739709414207
1170,7.40939518445244,5.92939552495728,NA,NA,9.08267287431558,7.4738211945751
1180,7.43271998853184,5.94011858507272,NA,NA,9.06712414560171,7.47998757306875
1190,7.45597780315891,5.95079821994186,NA,NA,9.05085673182619,7.48587758497565
1200,7.47915397003915,5.96143160680879,NA,NA,9.03391443221342,7.49150000302045
1210,7.50223410101712,5.97201311148666,NA,NA,9.01634435214986,7.49686385488455
1220,7.52519830204059,5.98254300034416,NA,NA,8.99812567268897,7.5019556583579
1230,7.54802986469282,5.99302107694518,NA,NA,8.97926479546,7.506771912366
1240,7.57071944809202,6.00344574231223,NA,NA,8.95983842356185,7.5113345379887
1250,7.59325582468034,6.01381554764767,NA,NA,8.93984210974715,7.51563782735839
1260,7.61562629049606,6.02412831145903,NA,NA,8.91925200334177,7.51966886843229
1270,7.63781850075132,6.03437793347219,NA,NA,8.89816419852566,7.52345354424972
1280,7.65982047994503,6.04456834498156,NA,NA,8.8765860503507,7.52699162509243
1290,7.68160350180969,6.05469948616993,NA,NA,8.85449908574776,7.53026735790913
1300,7.70316408040136,6.06477072108623,NA,NA,8.83197745151104,7.53330408433288
1310,7.72449843329449,6.07478150028953,NA,NA,8.80904938238101,7.53610977198834
1320,7.74559646994775,6.08473015712138,NA,NA,8.78571289694163,7.53867984133692
1330,7.76644829064292,6.09461158438014,NA,NA,8.76201224983726,7.54102404162011
1340,7.78704440356092,6.10443209897579,NA,NA,8.73799453839355,7.54315701364342
1350,7.80736695367959,6.11419185307443,NA,NA,8.71367131783051,7.54507670819484
1360,7.82739767393327,6.12389113871998,NA,NA,8.68906735836591,7.54678539033972
1370,7.84713929257866,6.13353014348639,NA,NA,8.66423943160222,7.54830295588909
1380,7.86658982229192,6.14310734868985,NA,NA,8.63920915622002,7.5496354424006
1390,7.88574193697109,6.15262093565151,NA,NA,8.6139934298416,7.55078543415473
1400,7.90458871468394,6.16207675071032,NA,NA,8.58864825340686,7.55177123960037
1410,7.92312363355847,6.17147575248264,NA,NA,8.56320098134991,7.55260012246368
1420,7.94131912761241,6.18081900764464,NA,NA,8.53767772418891,7.55327195314865
1430,7.95917590525673,6.19010731857152,NA,NA,8.51211922443693,7.55380081608839
1440,7.97670042151522,6.19933940434539,NA,NA,8.48655788566803,7.55419923717621
1450,7.99388995868,6.20851641799269,NA,NA,8.461028389199,7.55447825529057
1460,8.01074000512589,6.2176432421924,NA,NA,8.43556437698642,7.55464920810157
1470,8.02724640433774,6.22672139991899,NA,NA,8.41019479648144,7.55472086691272
1480,8.04339885429604,6.23575247566305,NA,NA,8.38495868329121,7.5547033377501
1490,8.05917507726561,6.24473768910126,NA,NA,8.35989513549883,7.55460263395523
1500,8.07458716988844,6.25367608494874,NA,NA,8.33501970992048,7.55442765491922
1510,8.08964183056947,6.26257088390106,NA,NA,8.31037151259845,7.55419474235633
1520,8.10433660449605,6.2714257862613,NA,NA,8.28600744359811,7.55392327811849
1530,8.1186693222534,6.28024255850595,NA,NA,8.26192289218172,7.55361159098036
1540,8.13263808737759,6.28902297304853,NA,NA,8.23815539180821,7.55327215074477
1550,8.14622194912079,6.29776840115871,NA,NA,8.21476727530727,7.55291920852892
1560,8.15941976971208,6.30647821358286,NA,NA,8.19175655634998,7.55255151321497
1570,8.17224471597219,6.31515650613754,NA,NA,8.16914653014783,7.55218258408585
1580,8.18470046579954,6.32380578277442,NA,NA,8.14699724193381,7.55183449683592
1590,8.19678634777976,6.33242769384428,NA,NA,8.1253254313731,7.55151315766571
1600,8.20850188067985,6.34102383805483,NA,NA,8.10412996992986,7.55121856288818
1610,8.21984485578784,6.34959542038917,NA,NA,8.08346456714693,7.55096828110798
1620,8.23078788245668,6.35814196389842,NA,NA,8.06337551006139,7.55076845213883
1630,8.24134801001538,6.36666732695709,NA,NA,8.04382964053895,7.5506149925038
1640,8.25153756998825,6.37517289630613,NA,NA,8.024870655985,7.5505270407598
1650,8.26135687044249,6.38365985342527,NA,NA,8.00658381662566,7.55053351349781
1660,8.27080632976738,6.39212924158799,NA,NA,7.98890315890973,7.55061291008837
1670,8.27988646517824,6.4005816164988,NA,NA,7.97186502200184,7.55077770122629
1680,8.28858343683716,6.40901684961571,NA,NA,7.95555037965364,7.55105022203551
1690,8.29689070856341,6.41743721729041,NA,NA,7.93991912103744,7.55141568229709
1700,8.30482418310705,6.42584326967181,NA,NA,7.92497679063422,7.55188141447103
1710,8.31239135908351,6.43423541778794,NA,NA,7.91079211878531,7.55247296521892
1720,8.31959310220524,6.44261386060175,NA,NA,7.89736473785395,7.55319056688698
1730,8.32643031556641,6.45097815524336,NA,NA,7.88466232017346,7.55402359699441
1740,8.33290393214464,6.45932781813223,NA,NA,7.87273868713867,7.55499014580518
1750,8.33898837882193,6.46766364169382,NA,NA,7.86163950654023,7.55609717568533
1760,8.34469697751821,6.47598521844933,NA,NA,7.85129107555678,7.55732442384144
1770,8.35004383385352,6.4842919748202,NA,NA,7.84173025561049,7.55868868809474
1780,8.35503120639379,6.49258303327938,NA,NA,7.83305312696638,7.56022245554652
1790,8.35966008935759,6.5008564845002,NA,NA,7.82514979353564,7.56188878913114
1800,8.36393147620437,6.5091111554508,NA,NA,7.81804713257556,7.56369658807691
1810,8.36783713012999,6.51734667213756,NA,NA,7.81182577802082,7.56566986009612
1820,8.37136366272551,6.52556154741495,NA,NA,7.80642202382779,7.56778241132275
1830,8.37452738157949,6.53375411948709,NA,NA,7.80182269955204,7.57003473353954
1840,8.3773377470142,6.54192225887097,NA,NA,7.79809010200437,7.57245003596318
1850,8.37979573548655,6.55006192892376,NA,NA,7.79521133457117,7.57502299966049
1860,8.38190232417292,6.55817177206466,NA,NA,7.79313181175139,7.57773530266299
1870,8.38365849421991,6.56625035029884,NA,NA,7.79189472431482,7.58060118961119
1880,8.38504430685749,6.57429509248067,NA,NA,7.79153895099625,7.58362611677814
1890,8.38606538652752,6.58230326273631,NA,NA,7.79196945664942,7.58677936863775
1900,8.38673607004337,6.59027137083813,NA,NA,7.79321059659394,7.59007267915848
1910,8.38706062035042,6.59819242101598,NA,NA,7.7953488474885,7.59353396295163
1920,8.38704012671884,6.60606625945916,NA,NA,7.79826128340994,7.59712255652932
