"Age","Castor","Gagnon","Perche","Desperiers","Labelle","BBmean"
3210,-0.194600688929719,0.294482968976035,NA,NA,0.457776518400751,0.185886266149023
3220,-0.210157802948161,0.29817695862866,NA,NA,0.460133937632173,0.182717697770891
3230,-0.225395840354951,0.304513268318044,NA,NA,0.462134590669891,0.180417339544328
3240,-0.239949033032174,0.312578644435218,NA,NA,0.463727094313713,0.178785568572252
3250,-0.253451612861917,0.318229065455611,NA,NA,0.464860065363443,0.176545839319046
3260,-0.265537811726268,0.32114136507164,NA,NA,0.46548212061889,0.173695224654754
3270,-0.275841861507311,0.32150475668841,NA,NA,0.46554187687986,0.170401590686986
3280,-0.283997994087135,0.319508453711025,NA,NA,0.464987950946159,0.16683280352335
3290,-0.289795904433008,0.315341669544593,NA,NA,0.463768959617595,0.16310490824306
3300,-0.29348350080522,0.309193617594216,NA,NA,0.461833519693974,0.15918121216099
3310,-0.295294007366017,0.301253511265002,NA,NA,0.459130247975102,0.155029917291363
3320,-0.295457742377812,0.291710563962056,NA,NA,0.455607761260787,0.150620194281677
3330,-0.29420502410302,0.280753989090483,NA,NA,0.451214676350836,0.145921213779433
3340,-0.291766170804054,0.268573000055387,NA,NA,0.445899610045054,0.140902146432129
3350,-0.288371500743329,0.255356810261876,NA,NA,0.439611179143248,0.135532162887265
3360,-0.284251332183257,0.241294633115054,NA,NA,0.432361442730733,0.129801581220843
3370,-0.279635983386253,0.226575682020026,NA,NA,0.424672021434298,0.123870573356024
3380,-0.274755772614732,0.211389170381898,NA,NA,0.416730236255889,0.117787878007685
3390,-0.269841018131106,0.195924311605775,NA,NA,0.408611322217659,0.111564871897443
3400,-0.26512203819779,0.181645472155679,NA,NA,0.400390514341762,0.105637982766551
3410,-0.260829151077197,0.170776056784804,NA,NA,0.392143047650354,0.10069665111932
3420,-0.257192675031741,0.163146027960387,NA,NA,0.383944157165588,0.0966325033647444
3430,-0.254442928323837,0.158539972189834,NA,NA,0.375869077909618,0.0933220405918715
3440,-0.252159567749372,0.156742475980551,NA,NA,0.367993044904599,0.0908586510452593
3450,-0.247874629127764,0.157538125839945,NA,NA,0.360391293172685,0.0900182632949553
3460,-0.241298455291098,0.160711508275421,NA,NA,0.35313905773603,0.0908507035734512
3470,-0.232402163060804,0.166047209794386,NA,NA,0.346311573616789,0.0933188734501238
3480,-0.221156869258313,0.173329816904247,NA,NA,0.339984075837116,0.0973856744943499
3490,-0.207533690705054,0.182343916112408,NA,NA,0.334231799419164,0.103014008275506
3500,-0.191503744222458,0.192874093926277,NA,NA,0.329129979385089,0.11016677636297
3510,-0.173038146631954,0.20470493685326,NA,NA,0.324753850757045,0.118806880326117
3520,-0.152108014754973,0.217621031400762,NA,NA,0.321162735782597,0.128891917476129
3530,-0.128684465412944,0.231406964076191,NA,NA,0.317608367771677,0.140110288811641
3540,-0.102738615427298,0.245847321386951,NA,NA,0.313702532847187,0.152270412935613
3550,-0.0742415816194651,0.260719144050476,NA,NA,0.309521110053802,0.165332890828271
3560,-0.0431644808108748,0.275077452835813,NA,NA,0.305139978436195,0.179017650153711
3570,-0.00947842982295738,0.288308416910961,NA,NA,0.300635017039041,0.193155001375682
3580,0.0268454545228572,0.300314063422793,NA,NA,0.296082104907015,0.207747207617555
3590,0.0655754467459927,0.310996419518186,NA,NA,0.29155712108479,0.222709662449656
3600,0.10395368912362,0.320257512344012,NA,NA,0.287135944617041,0.237115715361558
3610,0.141092810256902,0.327999369047147,NA,NA,0.282894454548443,0.250662211284164
3620,0.176815957424774,0.334124016774464,NA,NA,0.278908529923668,0.263282834707636
3630,0.210946277906173,0.33853348267284,NA,NA,0.275254049787393,0.274911270122135
3640,0.243306918980034,0.341129793889147,NA,NA,0.272006893184291,0.285481202017824
3650,0.273721027925292,0.341814977570261,NA,NA,0.269242939159036,0.294926314884863
3660,0.302011752020885,0.340491060863056,NA,NA,0.267038066756303,0.303180293213415
3670,0.328002238545747,0.337060070914407,NA,NA,0.265468155020766,0.31017682149364
3680,0.351515634778815,0.331424034871188,NA,NA,0.2646090829971,0.315849584215701
3690,0.372375087999024,0.323484979880273,NA,NA,0.263494616530887,0.319784894803395
3700,0.39040374548531,0.313144933088538,NA,NA,0.260541165741072,0.321363281438307
3710,0.405424754516609,0.3004173262778,NA,NA,0.255658585277148,0.320500222023853
3720,0.417261262371857,0.286460128968256,NA,NA,0.248772146200585,0.317497845846899
3730,0.42573641632999,0.271758920205851,NA,NA,0.23980711957285,0.31243415203623
3740,0.430693059339623,0.256508909083523,NA,NA,0.228688776455414,0.30529691495952
3750,0.433256084707053,0.240905304694213,NA,NA,0.215342387909744,0.29650125910367
3760,0.434247266562101,0.225143316130857,NA,NA,0.19969322499731,0.286361269230089
3770,0.433789757842943,0.209418152486395,NA,NA,0.181666558779581,0.27495815636964
3780,0.432006711487754,0.193925022853765,NA,NA,0.161187660318025,0.262373131553181
3790,0.429021280434711,0.178859136325905,NA,NA,0.138181800674111,0.248687405811576
3800,0.424956617621989,0.164415701995754,NA,NA,0.112574250909309,0.233982190175684
3810,0.419935875987764,0.15078992895625,NA,NA,0.0842902820850863,0.218338695676367
3820,0.414082208470211,0.138177026300332,NA,NA,0.0532551652629129,0.201838133344485
3830,0.407518768007507,0.126772203120939,NA,NA,0.0193941715042574,0.184561714210901
3840,0.400368707537828,0.116770668511007,NA,NA,-0.0173674281294114,0.166590649306475
3850,0.392755179999349,0.108367631563478,NA,NA,-0.0556448942181007,0.148492639114909
3860,0.384801338330246,0.101758301371287,NA,NA,-0.0900580565400166,0.132167194387172
3870,0.376630335468695,0.0971845719228949,NA,NA,-0.120228798740578,0.117862036217004
3880,0.368365324352872,0.0948695047044915,NA,NA,-0.146306154593856,0.105642891487836
3890,0.360129457920953,0.0947213924301273,NA,NA,-0.168439157873921,0.095470564159053
3900,0.351768078049704,0.0966272014288331,NA,NA,-0.186776842354844,0.087206145707898
3910,0.342896317443203,0.100473898029639,NA,NA,-0.201468241810695,0.080633991220716
3920,0.33344923456896,0.106148448561577,NA,NA,-0.212662390015545,0.0756450977049973
3930,0.323364589330447,0.113537819353676,NA,NA,-0.220508320743465,0.0721313626468861
3940,0.312580141631139,0.122528976734967,NA,NA,-0.225155067768525,0.0699846835325271
3950,0.301033651374509,0.133008887034481,NA,NA,-0.226751664864796,0.0690969578480646
3960,0.288662878464031,0.144864516581248,NA,NA,-0.22544714580635,0.0693600830796433
3970,0.275405582803178,0.1579828317043,NA,NA,-0.221390544367255,0.0706659567134074
3980,0.261199524295423,0.172250798732666,NA,NA,-0.214730894321584,0.0729064762355016
3990,0.24598246284424,0.187555383995377,NA,NA,-0.205617229443407,0.0759735391320702
4000,0.229692158353103,0.203783553821465,NA,NA,-0.194198583506794,0.0797590428892578
4010,0.212266370725485,0.220822274539958,NA,NA,-0.180742404362347,0.0841154136343654
4020,0.193642859864859,0.238558512479889,NA,NA,-0.166709813977517,0.0884971861224102
4030,0.1737593856747,0.25625383011716,NA,NA,-0.152544600109312,0.092489538560849
4040,0.15255370805848,0.272904387656292,NA,NA,-0.138308280757798,0.0957166049856578
4050,0.130557420915441,0.288390587764975,NA,NA,-0.124062373923041,0.0982952115857916
4060,0.109644207616078,0.30259952608829,NA,NA,-0.109868397605105,0.100791778699754
4070,0.0899786434997722,0.315418298271319,NA,NA,-0.0957878698040574,0.103203023989011
4080,0.0715852266207025,0.326733999959144,NA,NA,-0.0818823085199634,0.105478972686628
4090,0.0544884550330473,0.336433726796846,NA,NA,-0.0682132317528888,0.107569650025668
4100,0.0387128267909851,0.344404574429507,NA,NA,-0.0548421575028994,0.109425081239198
4110,0.0242828399486944,0.350533638502209,NA,NA,-0.0418306037700609,0.110995291560281
4120,0.0112229925603538,0.354708014660034,NA,NA,-0.029240088554439,0.112230306221983
4130,-0.000442217319858124,0.356814798548062,NA,NA,-0.0171321298560996,0.113080150457368
4140,-0.0106882916377629,0.356741085811377,NA,NA,-0.00556824567510825,0.113494849499502
4150,-0.0194907323391819,0.354373972095059,NA,NA,0.00539004598846923,0.113424428581449
4160,-0.0268250413699367,0.349600553044191,NA,NA,0.015681227134567,0.112818912936274
4170,-0.0326667206758486,0.342307924303853,NA,NA,0.0252363323452747,0.111625845324426
4180,-0.0369912722027392,0.332389453170105,NA,NA,0.0330615148617125,0.109486565276359
4190,-0.0397741978964299,0.320106494720304,NA,NA,0.038654769623643,0.106329022149172
4200,-0.0410379858297403,0.305884592418415,NA,NA,0.0422505203423063,0.102365708976994
4210,-0.041098977531722,0.290054391141512,NA,NA,0.0440831907289427,0.0976795347795777
4220,-0.039940317685562,0.272946535766671,NA,NA,0.0443872044947923,0.092464474191967
4230,-0.0374635815522996,0.254891671170965,NA,NA,0.0433969853510953,0.0869416916565868
4240,-0.0335703443929743,0.236220442231469,NA,NA,0.0413469570090918,0.0813323516158621
4250,-0.0281621814686255,0.217263493825257,NA,NA,0.0384715431800221,0.075857618512218
4260,-0.0211406680402927,0.198351470829406,NA,NA,0.0350051675751262,0.0707386567880797
4270,-0.0124073793690152,0.179815018120988,NA,NA,0.0311822539056444,0.0661966308858723
4280,-0.00186389071583248,0.161984780577078,NA,NA,0.0272372258828169,0.0624527052480209
4290,0.010588222658216,0.145191403074752,NA,NA,0.0234045072178837,0.0597280443169506
4300,0.0250473854920908,0.129765530491083,NA,NA,0.0199185216220851,0.0582438125350865
4310,0.0416120225247526,0.116037807703147,NA,NA,0.0170136928066612,0.0582211743448537
4320,0.0603805584951618,0.104338879588018,NA,NA,0.0149244444828522,0.0598812941886774
4330,0.0814514181422792,0.0949993910227705,NA,NA,0.0138852003618983,0.0634453365089827
4340,0.104923026205065,0.0883222167227232,NA,NA,0.0138158279402532,0.0690203569560138
4350,0.130805269446062,0.0842247545371867,NA,NA,0.0142066450309897,0.076412223004746
4360,0.156317161181788,0.0824505795195403,NA,NA,0.015001874649331,0.0845898717835529
4370,0.180050444259373,0.0827590458425228,NA,NA,0.0161579207488084,0.0929891369502347
4380,0.201942459861553,0.0849095076788732,NA,NA,0.0176311872829529,0.101494384941126
4390,0.221930549171063,0.0886613192013306,NA,NA,0.0193780782052958,0.109989982192563
4400,0.239952053370639,0.0937738345826338,NA,NA,0.021354997469368,0.11836029514088
4410,0.255944313643015,0.100006407995522,NA,NA,0.023518349028701,0.126489690222413
4420,0.269844671170928,0.107118393612734,NA,NA,0.0258245368368257,0.134262533873496
4430,0.281590467137113,0.114869145607008,NA,NA,0.0282299648472733,0.141563192530465
4440,0.291119042724304,0.123018018151085,NA,NA,0.030691037013575,0.148276032629655
4450,0.298367739115238,0.131324365417702,NA,NA,0.0331641572892619,0.154285420607401
4460,0.303273897492649,0.139547541579599,NA,NA,0.0356057296278652,0.159475722900038
4470,0.305774859039274,0.147446900809514,NA,NA,0.0379721579829161,0.163731305943901
4480,0.305807964937847,0.154781797280187,NA,NA,0.0402198463079456,0.166936536175326
4490,0.303310556371103,0.161311585164357,NA,NA,0.042305198556485,0.168975780030648
4500,0.298219974521779,0.166744306675856,NA,NA,0.0445551330530274,0.169839804750221
4510,0.290358219523086,0.170783324005558,NA,NA,0.0486268800956488,0.169922807874764
4520,0.279610483536963,0.173364573664166,NA,NA,0.0545902594035517,0.169188438868227
4530,0.266035013285303,0.174435908508881,NA,NA,0.0622873038150518,0.167586075203079
4540,0.249690195213277,0.173945181396903,NA,NA,0.0715600461684651,0.165065140926215
4550,0.230634415766058,0.171840245185432,NA,NA,0.0822505193021074,0.161575060084532
4560,0.208926061388816,0.168068952731668,NA,NA,0.0942007560542945,0.157065256724926
4570,0.184623518526724,0.162579156892813,NA,NA,0.107252789263342,0.151485154894293
4580,0.157785173624954,0.155318710526065,NA,NA,0.121248651767567,0.144784178639529
4590,0.128469413128678,0.146235466488625,NA,NA,0.136030376405284,0.136911752007529
4600,0.0967346234830684,0.135277277637693,NA,NA,0.151439996014809,0.12781729904519
4610,0.0626391911332961,0.12239199683047,NA,NA,0.167319543434459,0.117450243799408
4620,0.0262415025245335,0.107527476924156,NA,NA,0.183511051502548,0.105760010317079
4630,-0.0124000558980475,0.0906315707759508,NA,NA,0.199856553057393,0.0926960226450989
4640,-0.0532270976892749,0.0716521312430546,NA,NA,0.216198080937311,0.0782077048303634
4650,-0.0961812364039767,0.0505370111826677,NA,NA,0.232377667980615,0.0622444809197688
4660,-0.140087818180457,0.0275391843862203,NA,NA,0.248141212755253,0.0451975263203387
4670,-0.181994381416287,0.00315475248245523,NA,NA,0.261855653229184,0.0276720080984506
4680,-0.221663496504353,-0.0223532410894873,NA,NA,0.273056320917978,0.00967986110804567
4690,-0.259003380627528,-0.0487220191368249,NA,NA,0.281838687377863,-0.00862890412883002
4700,-0.293922250968681,-0.075688804466775,NA,NA,0.288298224165065,-0.0271042770901303
4710,-0.326328324710684,-0.102990819886555,NA,NA,0.292530402835812,-0.045596247253809
4720,-0.356129819036408,-0.130365288203383,NA,NA,0.294630694946331,-0.0639548040978201
4730,-0.383234951128724,-0.157549432224475,NA,NA,0.294694572052847,-0.0820299371001174
4740,-0.407551938170503,-0.18428047475705,NA,NA,0.292817505711589,-0.0996716357386547
4750,-0.428988997344615,-0.210295638608325,NA,NA,0.289094967478782,-0.116729889491386
4760,-0.447454345833932,-0.235332146585518,NA,NA,0.283622428910654,-0.133054687836265
4770,-0.462856200821324,-0.259127221495845,NA,NA,0.276495361563432,-0.148496020251246
4780,-0.475102779489663,-0.281418086146526,NA,NA,0.267809236993342,-0.162903876214282
4790,-0.48410229902182,-0.301941963344775,NA,NA,0.257659526756611,-0.176128245203328
4800,-0.489762976600666,-0.320436075897813,NA,NA,0.246141702409466,-0.188019116696338
4810,-0.492218207336032,-0.336662127645578,NA,NA,0.233351235508135,-0.198509699824492
4820,-0.492748454838312,-0.351016646223229,NA,NA,0.219383168497317,-0.208127310854741
4830,-0.491541237985381,-0.363688891215334,NA,NA,0.203870346164476,-0.217119927678747
4840,-0.48856125093546,-0.37462754094282,NA,NA,0.186511990434273,-0.225558933814669
4850,-0.48377318784677,-0.383781273726613,NA,NA,0.167422689492017,-0.233377257360455
4860,-0.477141742877532,-0.391098767887639,NA,NA,0.146717031523016,-0.240507826414052
4870,-0.468631610185966,-0.396528701746826,NA,NA,0.124509604712579,-0.246883569073404
4880,-0.458207483930294,-0.400019753625099,NA,NA,0.100914997246013,-0.25243741343646
4890,-0.445834058268735,-0.401520601843385,NA,NA,0.076047797308627,-0.257102287601165
4900,-0.431476027359512,-0.400979924722611,NA,NA,0.0500225930857282,-0.260811119665465
4910,-0.415098085360844,-0.398346400583703,NA,NA,0.0229539727626251,-0.263496837727307
4920,-0.396664926430952,-0.393568707747587,NA,NA,-0.00504347547537418,-0.265092369884638
4930,-0.376141244728057,-0.38659552453519,NA,NA,-0.0338551634429617,-0.265530644235403
4940,-0.353491734410381,-0.377375529267439,NA,NA,-0.063366502954829,-0.26474458887755
4950,-0.328681089636143,-0.36585740026526,NA,NA,-0.0934629058256684,-0.262667131909024
4960,-0.301713732248028,-0.351989815849579,NA,NA,-0.124029783870172,-0.259244443989259
4970,-0.273398911609366,-0.336097438855868,NA,NA,-0.15495254890303,-0.254816299789421
4980,-0.244215746179618,-0.320384578714856,NA,NA,-0.186116612738937,-0.250238979211137
4990,-0.214360507112885,-0.305175192986286,NA,NA,-0.216895997169073,-0.245477232422748
5000,-0.184029465563271,-0.29041722405119,NA,NA,-0.246045240823465,-0.240163976812642
5010,-0.153418892684876,-0.276058614290602,NA,NA,-0.273506017250096,-0.234327841408525
5020,-0.122725059631804,-0.262047306085558,NA,NA,-0.299268885495454,-0.228013750404272
5030,-0.0921442375581567,-0.248331241817091,NA,NA,-0.32332440460603,-0.221266627993759
5040,-0.0618726976180366,-0.234858363866234,NA,NA,-0.345663133628313,-0.214131398370861
5050,-0.0321067109655458,-0.221576614614023,NA,NA,-0.366275631608793,-0.206652985729454
5060,-0.00304254875478677,-0.208433936441492,NA,NA,-0.38515245759396,-0.198876314263413
5070,0.0251235178601384,-0.195378271729673,NA,NA,-0.402284170630304,-0.190846308166613
5080,0.0521952177251272,-0.182357562859602,NA,NA,-0.417661329764315,-0.18260789163293
5090,0.0779762796860775,-0.169319752212313,NA,NA,-0.431274494042482,-0.174205988856239
5100,0.102270432588887,-0.15621278216884,NA,NA,-0.443114222511296,-0.165685524030416
5110,0.124882561818995,-0.142984595110216,NA,NA,-0.453171074217247,-0.157091035836156
5120,0.146890226215705,-0.129583133417476,NA,NA,-0.461435608206823,-0.148042838469531
5130,0.16929344017141,-0.116468198917044,NA,NA,-0.467898383526516,-0.138357714090717
5140,0.19199651613875,-0.10481863336766,NA,NA,-0.472549959222815,-0.128457358817242
5150,0.214903766570364,-0.094714840138645,NA,NA,-0.475257511412484,-0.118356194993589
5160,0.237919503918892,-0.086190036477218,NA,NA,-0.475332043375481,-0.107867525311269
5170,0.260948040636975,-0.079277439630596,NA,NA,-0.472795960303201,-0.0970417864322741
5180,0.283893689177252,-0.0740102668459964,NA,NA,-0.467801799406971,-0.0859727923585716
5190,0.306660761992364,-0.0704217353706366,NA,NA,-0.460502097898113,-0.0747543570921287
5200,0.32915357153495,-0.0685450624517339,NA,NA,-0.451049392987953,-0.0634802946349124
5210,0.35127643025765,-0.0684134653365058,NA,NA,-0.439596221887814,-0.0522444189888902
5220,0.372933650613104,-0.0700601612721697,NA,NA,-0.426295121809022,-0.0411405441560291
5230,0.394029545053952,-0.0735183675059429,NA,NA,-0.411298629962899,-0.0302624841382966
5240,0.414468426032835,-0.0788213012850428,NA,NA,-0.394759283560772,-0.0197040529376599
5250,0.434154606002392,-0.0860021798566868,NA,NA,-0.376829619813963,-0.00955906455608602
5260,0.452992397415262,-0.0950942204680924,NA,NA,-0.357662175933797,7.86670044575777e-05
5270,0.469666140726539,-0.106130640366477,NA,NA,-0.337409489131599,0.00870867040948765
5280,0.481668916142453,-0.119142419370513,NA,NA,-0.316224096618692,0.015434133384416
5290,0.489069193341324,-0.13173715196493,NA,NA,-0.294258535606402,0.0210245019233304
5300,0.492016395227028,-0.141817993354905,NA,NA,-0.271665343306052,0.0261776861886902
5310,0.490659944703444,-0.149441995654318,NA,NA,-0.248684831012428,0.0308443726788992
5320,0.485149264674452,-0.154666210977053,NA,NA,-0.22755590672948,0.0343090489893064
5330,0.475633778043929,-0.157547691436991,NA,NA,-0.209065864199155,0.0363400741359277
5340,0.462262907715755,-0.158143489148014,NA,NA,-0.193032662950307,0.0370289185391448
5350,0.445186076593808,-0.156510656224004,NA,NA,-0.179274262511786,0.0364670526193391
5360,0.424552707581966,-0.152706244778843,NA,NA,-0.167608622412445,0.0347459467968924
5370,0.400512223584109,-0.146787306926414,NA,NA,-0.157853702181136,0.0319570714921862
5380,0.373214047504114,-0.138810894780598,NA,NA,-0.14982746134671,0.0281918971256021
5390,0.342807602245861,-0.128834060455277,NA,NA,-0.14334785943802,0.0235418941175216
5400,0.309442310713229,-0.116913856064333,NA,NA,-0.138232855983916,0.0180985328883264
5410,0.273267595810094,-0.103107333721649,NA,NA,-0.134300410513252,0.011953283858398
5420,0.234992227486008,-0.0874715455411056,NA,NA,-0.131368482554878,0.00538406646334148
5430,0.197243837465769,-0.0700635436365858,NA,NA,-0.129255031637647,-0.000691579269487916
5440,0.16013026211275,-0.0510279063520478,NA,NA,-0.127778017290411,-0.00622522050990287
5450,0.123408446916954,-0.0317443620955833,NA,NA,-0.126755399042021,-0.0116971047402165
5460,0.0868353373683864,-0.0124826326986269,NA,NA,-0.126005136421329,-0.0172174772505231
5470,0.0501678789570501,0.00700352173405414,NA,NA,-0.125345188957187,-0.0227245960886943
5480,0.0131630171729493,0.0269603410976927,NA,NA,-0.124174953724308,-0.0280171984845552
5490,-0.0244223024939121,0.0476340652875219,NA,NA,-0.121974624966587,-0.032920954057659
5500,-0.06283113455353,0.0692709341987742,NA,NA,-0.118771044903101,-0.0374437484192854
5510,-0.1023065335159,0.092117187726683,NA,NA,-0.114591525376053,-0.041593623721757
5520,-0.14309155389102,0.116419065766481,NA,NA,-0.10946337822765,-0.0453786221173964
5530,-0.185429250188883,0.142422808213401,NA,NA,-0.103413915300096,-0.0488067857585263
5540,-0.229562676919488,0.170374654962676,NA,NA,-0.0964704484355958,-0.0518861567974694
5550,-0.275734888592829,0.200520845909538,NA,NA,-0.0886602894763539,-0.0546247773865483
5560,-0.324188939718903,0.233107620949222,NA,NA,-0.0800107502645754,-0.0570306896780857
5570,-0.374770909871649,0.268381219976959,NA,NA,-0.070549142642465,-0.0589796108457186
5580,-0.422301927188298,0.306587882887982,NA,NA,-0.0603027784522278,-0.058672274250848
5590,-0.465017372546215,0.347973849577525,NA,NA,-0.0492989695360683,-0.0554474975015861
5600,-0.50278911445993,0.392098672058594,NA,NA,-0.0375650277361915,-0.0494184900458424
5610,-0.535489021443972,0.435756314438313,NA,NA,-0.0251282648948023,-0.0416203239668207
5620,-0.562988962012872,0.478268887945219,NA,NA,-0.0120159928541054,-0.032245355640586
5630,-0.585160804681158,0.519357143957378,NA,NA,0.00174447654369436,-0.0213530613933619
5640,-0.601876417963362,0.558741833852854,NA,NA,0.0164366933053181,-0.0088992969350632
5650,-0.613007670374011,0.59614370900971,NA,NA,0.0328268510495223,0.00532096322840696
5660,-0.618426430427637,0.631283520806011,NA,NA,0.0507437567021742,0.0212002823601825
5670,-0.618004566638769,0.66388202061982,NA,NA,0.0699578281749631,0.0386117607186712
5680,-0.611613947521937,0.693659959829202,NA,NA,0.0902394833795788,0.0574284985622811
5690,-0.59912644159167,0.72033808981222,NA,NA,0.111359140227711,0.0775235961494202
5700,-0.580413917362498,0.743637161946939,NA,NA,0.133087216631048,0.0987701537384963
5710,-0.555348243348952,0.763277927611422,NA,NA,0.155194130501281,0.121041271587917
5720,-0.523833338564561,0.778981138183735,NA,NA,0.177450299750099,0.144199366456424
5730,-0.490055319047677,0.790467545041939,NA,NA,0.199626142289191,0.166679456094484
5740,-0.457088655493893,0.797457899564101,NA,NA,0.221492076030246,0.187287106700151
5750,-0.425045810391972,0.799672953128282,NA,NA,0.242818518884955,0.205815220540422
5760,-0.394039246230679,0.798123865460488,NA,NA,0.263375888765007,0.222486835998272
5770,-0.364181425498777,0.795204969309639,NA,NA,0.282934603582091,0.237986049130984
5780,-0.335584810685031,0.791150483263547,NA,NA,0.301265081247897,0.252276917942137
5790,-0.308361864278203,0.786141306038988,NA,NA,0.318137739674114,0.265305727144966
5800,-0.282625048767057,0.780358336352742,NA,NA,0.333167588285664,0.276966958623783
5810,-0.258486826640358,0.773982472921584,NA,NA,0.345022494495588,0.286839380258938
5820,-0.236059660386868,0.767194614462292,NA,NA,0.353515781773982,0.294883578616469
5830,-0.215456012495352,0.760175659691645,NA,NA,0.358734363526439,0.301151336907577
5840,-0.196788345454574,0.753106507326419,NA,NA,0.360765153158548,0.305694438343464
5850,-0.180169121753296,0.746168056083391,NA,NA,0.359695064075902,0.308564666135333
5860,-0.165710803880283,0.73954120467934,NA,NA,0.355611009684092,0.309813803494383
5870,-0.153525854324298,0.733406851831043,NA,NA,0.348599903388708,0.309493633631818
5880,-0.14312942728194,0.727945896255276,NA,NA,0.338748658595343,0.307855042522893
5890,-0.133515695567417,0.723339236668819,NA,NA,0.326144188709586,0.305322576603663
5900,-0.124583898140012,0.719767771788447,NA,NA,0.31087340713703,0.302019093595155
5910,-0.116248615801287,0.717410487985221,NA,NA,0.293023227283265,0.2980616998224
5920,-0.108424429352803,0.716123242724221,NA,NA,0.272680562553883,0.2934597919751
5930,-0.10102591959612,0.715603100770642,NA,NA,0.249932326354475,0.288169835842999
5940,-0.0939676673327997,0.715677433634878,NA,NA,0.224865432090632,0.28219173279757
5950,-0.0871642533644018,0.716173612827318,NA,NA,0.197566793167946,0.275525384210287
5960,-0.0805302584924874,0.716919009858356,NA,NA,0.168199344089189,0.268196031818352
5970,-0.0739802635186174,0.717740996238382,NA,NA,0.140092763699396,0.261284498806387
5980,-0.0674288492443525,0.718466943477788,NA,NA,0.114854183189797,0.255297425807744
5990,-0.0607905964712534,0.718924223086966,NA,NA,0.0922943477963873,0.250142658137367
6000,-0.0539800860008809,0.718940206576308,NA,NA,0.0722240027551649,0.245728041110197
6010,-0.0469118986347956,0.718342265456205,NA,NA,0.0544538933021259,0.241961420041178
6020,-0.0395006151745585,0.716957771237048,NA,NA,0.0387947646732668,0.238750640245252
6030,-0.0318380830255698,0.71461409542923,NA,NA,0.0250573621045843,0.235944458169415
6040,-0.0245007890759583,0.711138609543142,NA,NA,0.0130524308320752,0.23323008376642
6050,-0.0174568867380939,0.706358685089176,NA,NA,0.00259071609173608,0.230497504814273
6060,-0.0106104676061665,0.700101693577723,NA,NA,-0.00651703688043651,0.227658063030373
6070,-0.00386562327436582,0.692297594626212,NA,NA,-0.0144600828484459,0.2246572961678
6080,0.00287355466311814,0.683974929231246,NA,NA,-0.0214276765762954,0.22180693577269
6090,0.00970297461209554,0.675411353044554,NA,NA,-0.0276090728279884,0.21916841827622
6100,0.0167185449783765,0.666567653809092,NA,NA,-0.0331935263675282,0.216697557473313
6110,0.0240161741677712,0.657404619267814,NA,NA,-0.0383702919589183,0.214350167158889
6120,0.0316917705860898,0.647883037163678,NA,NA,-0.0433286243661619,0.212082061127869
6130,0.0398412426391423,0.637963695239639,NA,NA,-0.0474086579538224,0.21013209330832
6140,0.0485604987327389,0.627607381238653,NA,NA,-0.0494687304664616,0.208899716501643
6150,0.0579454472726898,0.616774882903675,NA,NA,-0.0494889346495162,0.208410465175616
6160,0.068091996664805,0.605426987977661,NA,NA,-0.047458156640519,0.208686942667316
6170,0.0790960553148948,0.593524484203567,NA,NA,-0.043365282577003,0.20975175231382
6180,0.0908459731288741,0.581028159324348,NA,NA,-0.0371991985965011,0.211558311285574
6190,0.101369122317545,0.567898801082961,NA,NA,-0.0289487908365459,0.213439710854653
6200,0.110079627424374,0.554097197222361,NA,NA,-0.0186029454346705,0.215191293070688
6210,0.116885071999037,0.539584135485503,NA,NA,-0.00615054852840771,0.216772886318711
6220,0.121693039591208,0.524320403615344,NA,NA,0.00841951374470964,0.218144318983754
6230,0.124411113750561,0.508617948111926,NA,NA,0.0251183552471487,0.219382472369879
6240,0.12494687802677,0.493789389106124,NA,NA,0.0439570898413766,0.22089778565809
6250,0.12320791596951,0.479991773493315,NA,NA,0.0649468313898605,0.222715506950895
6260,0.119101811128455,0.467257407224322,NA,NA,0.0880986937550675,0.224819304035948
6270,0.112536147053279,0.455618596249966,NA,NA,0.113423790799465,0.227192844700903
6280,0.103418507293656,0.445107646521071,NA,NA,0.140933236385519,0.229819796733415
6290,0.0916564753992614,0.435756863988458,NA,NA,0.16921772427957,0.232210354555763
6300,0.0771576349197689,0.427598554602949,NA,NA,0.193318447146417,0.232691545556378
6310,0.0598295694048528,0.420665024315368,NA,NA,0.212984438599605,0.231159677439942
6320,0.0395798624041874,0.414988579076536,NA,NA,0.228415797326244,0.227661412935656
6330,0.0163959226064805,0.410601524837276,NA,NA,0.239812622013444,0.2222700231524
6340,-0.00569556476608404,0.407536167548409,NA,NA,0.247375011348315,0.216405204710214
6350,-0.0245093416557776,0.40582481316076,NA,NA,0.251303064017967,0.210872845174316
6360,-0.0401945859348282,0.405499767625149,NA,NA,0.251796878709509,0.205700686799943
6370,-0.0529004754754638,0.406593336892399,NA,NA,0.249056554110051,0.200916471842328
6380,-0.0627761881499126,0.409137826913332,NA,NA,0.243282188906703,0.196547942556707
6390,-0.0699709018304024,0.412756780580083,NA,NA,0.234673881786574,0.192486586845418
6400,-0.0746337943891614,0.416774205646119,NA,NA,0.223431731436775,0.188524047564577
6410,-0.0769140436984176,0.421061160024937,NA,NA,0.209755836544415,0.184634317623645
6420,-0.076960827630399,0.425494556591022,NA,NA,0.193846295796605,0.180793341585743
