"Age","Mean","CI","Infe","Supe"
1700,7.55188141447103,0.9,6.80156857643955,8.31242493018301
1710,7.55247296521892,0.9,6.77196489360399,8.2948040137988
1720,7.55319056688698,0.9,6.76648459265062,8.31741176784543
1730,7.55402359699441,0.9,6.80153643782158,8.31653418749415
1740,7.55499014580518,0.9,6.78330652517688,8.31235021790083
1750,7.55609717568533,0.9,6.79365533020549,8.32010637092119
1760,7.55732442384144,0.9,6.77554845683647,8.26581183925019
1770,7.55868868809474,0.9,6.79284287072103,8.30642496046814
1780,7.56022245554652,0.9,6.81395975982845,8.31775763599239
1790,7.56188878913114,0.9,6.82497099422613,8.30317733609626
1800,7.56369658807691,0.9,6.8221637420032,8.28637281794039
1810,7.56566986009612,0.9,6.84780351952043,8.2948822418003
1820,7.56778241132275,0.9,6.83431382862252,8.33908475517833
1830,7.57003473353954,0.9,6.82729398771294,8.32131958681803
1840,7.57245003596318,0.9,6.87259700898834,8.28932039475502
1850,7.57502299966049,0.9,6.84565858886057,8.2950598792974
1860,7.57773530266299,0.9,6.85704768748377,8.28001408611649
1870,7.58060118961119,0.9,6.84417130979458,8.30935783571112
1880,7.58362611677814,0.9,6.88669247255641,8.28121066435934
1890,7.58677936863775,0.9,6.88210476388138,8.28563124708963
1900,7.59007267915848,0.9,6.86297512751795,8.27469805127745
1910,7.59353396295163,0.9,6.88507272124718,8.30005751540596
1920,7.59712255652932,0.9,6.91250922812503,8.28208972510309
1930,7.60084225841506,0.9,6.89474776668818,8.28769254749978
1940,7.60471298517068,0.9,6.9343526219759,8.27440388986227
1950,7.60870364124664,0.9,6.90350321375642,8.3366909906846
1960,7.61280937450484,0.9,6.95223035080884,8.29116987209429
1970,7.61704618090707,0.9,6.95523122051595,8.26908257590435
1980,7.62140912321672,0.9,6.95051004662931,8.29736162369511
1990,7.62587637975913,0.9,6.94175395643916,8.30104150615705
2000,7.63045644376006,0.9,6.97651514167271,8.29113519131587
2010,7.63515280474246,0.9,6.96334646227442,8.30646676400291
2020,7.63993105591877,0.9,6.97053197848366,8.29120627494428
2030,7.64479683011504,0.9,6.98809596426029,8.3396988705625
2040,7.64977518368502,0.9,6.98394508699836,8.3215606876445
2050,7.65482865456427,0.9,7.00982782097425,8.31462896006154
2060,7.65995669306537,0.9,7.01788871968858,8.34270232111084
2070,7.66517375987962,0.9,6.98221419464004,8.25676045118619
2080,7.67044826414776,0.9,7.03923234409596,8.32193082616325
2090,7.6757733025246,0.9,7.03237518710881,8.33104202690451
2100,7.6811644772483,0.9,7.03508781260971,8.31058650625561
2110,7.68661499270014,0.9,7.03551817769358,8.32151337928893
2120,7.69210521235854,0.9,7.03006985985475,8.31445102291459
2130,7.69763908914941,0.9,7.02861560237039,8.32678963319916
2140,7.70321609289573,0.9,7.04948516676346,8.35611855314107
2150,7.70880798457245,0.9,7.07077352727853,8.31946519591112
2160,7.71442195791169,0.9,7.07249080526749,8.33140640886663
2170,7.72007360252171,0.9,7.06820920410392,8.38325687981591
2180,7.72573542065922,0.9,7.08831379694043,8.35813752051409
2190,7.73140479324326,0.9,7.08425457262909,8.36688332247567
2200,7.73708601741647,0.9,7.11014090795037,8.37423150149464
2210,7.74276234460925,0.9,7.09808061502481,8.36153957758398
2220,7.74842918778564,0.9,7.13016191383676,8.39214506788667
2230,7.75409486519637,0.9,7.12502901590233,8.33989128208142
2240,7.7597554031395,0.9,7.1444663247063,8.37930822329312
2250,7.76539624921263,0.9,7.1183170522526,8.395153516579
2260,7.77101298593901,0.9,7.13188632648628,8.41042258718205
2270,7.7766149388384,0.9,7.12610386585195,8.40638020637799
2280,7.78218343839575,0.9,7.11596490827725,8.3824511048887
2290,7.78772152232558,0.9,7.12615735563593,8.39952518771826
2300,7.79323829630248,0.9,7.13335427852064,8.47280465364263
2310,7.79871651998513,0.9,7.1301011132137,8.47790685798628
2320,7.80414858141452,0.9,7.11372322239701,8.45378292404925
2330,7.8095471596037,0.9,7.13958400279755,8.47047096624433
2340,7.81490334685644,0.9,7.15004204660357,8.46812150894712
2350,7.82021334066648,0.9,7.14806748356413,8.52479509088376
2360,7.82548068384867,0.9,7.17279250173799,8.50466920508767
2370,7.83070059964562,0.9,7.11599610619127,8.53767289694276
2380,7.83586335570938,0.9,7.11419583997481,8.55789704403182
2390,7.84097692745356,0.9,7.09815327416469,8.55742657545228
2400,7.84604286921669,0.9,7.11111312789647,8.54872596149557
2410,7.85105573824926,0.9,7.14944367412499,8.56010636752745
2420,7.85601542935959,0.9,7.10067908714264,8.59485971862014
2430,7.860918716149,0.9,7.10376806454206,8.63400897080771
2440,7.86576126602948,0.9,7.10104148013131,8.60158190440301
2450,7.87054844670823,0.9,7.11460607355049,8.65382700691137
2460,7.87528038249187,0.9,7.0897731159279,8.63263735701699
